last_sync_date,last_sync_version,prod_key,shipment_id,stock_key,shipped_units,from_dt,to_dt
2023-10-17T19:39:00.000000Z,9f14e6827b85b3da97292f2ab5eb4c77dbb5a2a3e776791dbb0b80505c7c6f5a,1000000000041,550957184bf06e19faef0e4426a9147c381d6fbb1630ef301a80a28c99742f27,30000004107,100,2023-10-17T19:36:00.000000Z,2023-10-17T19:39:00.000000Z
2023-10-17T20:48:00.000000Z,6791cbe81f8a384b27198534de2781b7c5483204f623d9dd3d43fa36aa924b06,1000000000041,ca33dbd320f3d060bff92b22424dd1e8b254580d0732aa9102057db1660ed599,30000050184,150,2023-10-17T20:45:00.000000Z,2023-10-17T20:48:00.000000Z
2023-10-17T21:06:00.000000Z,f75748af1d2a50ed475f6a67bff84637216808b0ce99f31827d6696da568057f,1000000000032,9777a7f5dbb78d76063a75067da968b1ca45dafbd048cce08902f6147f807a8a,30000003754,400,2023-10-17T21:03:00.000000Z,2023-10-17T21:06:00.000000Z
2023-10-17T22:18:00.000000Z,eb31e3ea82c689bafcbb538f8f05c6f5292bf5b01b4852c184244aec5c4de9a9,1000000000002,868fa435ebd199672848523a7e1d2900931f06ce3e5557c9e531356d7d54263c,30000001543,100,2023-10-17T22:15:00.000000Z,2023-10-17T22:18:00.000000Z
2023-10-17T22:30:00.000000Z,d52556f6e65e7bb5efd284a2efddaa3f3db2eec71eb3603fa1940c069e3afc00,1000000000002,37798403b6ebcd465f9385beeb030282eb866993ff2abbd736e6e19017ca0a0b,30000050184,400,2023-10-17T22:27:00.000000Z,2023-10-17T22:30:00.000000Z
2023-10-17T22:39:00.000000Z,b196949e9d4529d958042138ee523e91c84787249453ddabac9470add29059d6,1000000000002,d85d19a5b3b6f7c7a6b95e873a245088f1f718cb6edbbc1944ef4a6aaf2dbbc0,30000004107,100,2023-10-17T22:36:00.000000Z,2023-10-17T22:39:00.000000Z
2023-10-17T22:51:00.000000Z,c2bf28550fd247f20a85f37a6d89894944fb66162f38404e67ca42aeb9007aca,1000000000002,a76e02ac7aa22dc61e0c771ac42ac7cef07218355a2efdef1e848e1206e1e94a,30000001006,100,2023-10-17T22:48:00.000000Z,2023-10-17T22:51:00.000000Z
2023-10-17T23:12:00.000000Z,ad727707c5f722ac50597a1ebcda24abe24e5d60ae611cfd84955ed04698dabc,1000000000055,1c451cee46f06496ee5f39bac88171c8444ab799d5b4f074420f67b35a584833,30000002060,100,2023-10-17T23:09:00.000000Z,2023-10-17T23:12:00.000000Z
2023-10-18T01:00:00.000000Z,bb5bb9ea14acb29365b602274530af31dbb23663a2aced8400ac47de410bc43b,1000000000041,cf58825bad201cdb04a4a7745e829f343bda459927f6ba39e17cded99d7588dc,30000002388,100,2023-10-18T00:57:00.000000Z,2023-10-18T01:00:00.000000Z
2023-10-18T03:33:00.000000Z,2cd3c76538e52cdd0076a1a0389e07e35283ccbd7f3560a2dc68360d6c20b831,1000000000069,2dd96acf2d2016dcaaf33c7ea91d5bdbce24a749e41e28a2e2088fda7e62ba6e,30000003722,100,2023-10-18T03:30:00.000000Z,2023-10-18T03:33:00.000000Z
2023-10-18T04:33:00.000000Z,5a6291f9cff4aae104feb44314bd3f014e06744653ae1e6b8459a7db08d7c7e9,1000000000032,22f359a707fc47d4bab602304d32c360a72592c92a38842a29733f347b873508,30000002388,100,2023-10-18T04:30:00.000000Z,2023-10-18T04:33:00.000000Z
2023-10-18T04:54:00.000000Z,16e0d62b333092549b3b185755bed9377aa1e3e0e09a061fa38a15d275bb8ce1,1000000000002,5d53e87df6a2613c186bc196955b2de324c189eb5b2d73b6d1851c772b78dde3,30000002388,50,2023-10-18T04:51:00.000000Z,2023-10-18T04:54:00.000000Z
2023-10-18T07:48:00.000000Z,5df985038904d07cc95a0c8c7f45616b94093fec9c36ce681ab1730d23be50c0,1000000000032,c8d829c84a62de29d142c5348f9b93fa9a2b6835c254fc9bec17cc5543c6e9f2,30000001543,400,2023-10-18T07:45:00.000000Z,2023-10-18T07:48:00.000000Z
2023-10-18T08:33:00.000000Z,0c6a17c739ebb96c6ea8099ef6f5eef38c06dbe24ec3a7513e83b69c2b70fd9c,1000000000041,f302b5efe979faea14eb9b7cd4628b6860d91713d3412a2c4c4cadc2e106893c,30000000674,100,2023-10-18T08:30:00.000000Z,2023-10-18T08:33:00.000000Z
2023-10-18T09:09:00.000000Z,a1b98681ba0a3c0c3791857741663f96b8968019f6deb287eafc97d1b2952e31,1000000000069,d5bd2e54155d1019aa58a6eda506487326be6906bcfbe4ca6a8ec3b9ef88ef37,30000001543,50,2023-10-18T09:06:00.000000Z,2023-10-18T09:09:00.000000Z
2023-10-18T09:24:00.000000Z,5641bdd91c8fdbb4b174caf1cb64d58ba65d88222a4b345648eeb12a76ad28b2,1000000000002,fd386a9cfa721ddb540d622852955678d9c46699492b7e1206e86549db061b6a,30000002060,100,2023-10-18T09:21:00.000000Z,2023-10-18T09:24:00.000000Z
2023-10-18T09:42:00.000000Z,deb04a29c3b957eed94f9390ea873262bd687392aea65c5b7ca1cfb51901f158,1000000000069,58d35a90590e354dea5c6a15566158ee2eea7ed180b240f84a34228e82923294,30000002060,100,2023-10-18T09:39:00.000000Z,2023-10-18T09:42:00.000000Z
2023-10-18T10:06:00.000000Z,408ada065c8d6c0a0f5317ed9b52f4ce49e539cd5fcdb3494ab997d4a4a9cbe1,1000000000031,ee3618d9f8a607d75795bea0b41fd93cbbc663b154cbfc682c473f7df1be3d43,30000000993,100,2023-10-18T10:03:00.000000Z,2023-10-18T10:06:00.000000Z
2023-10-18T11:42:00.000000Z,0c884197254919799d9ce9d6471d64b61877966291a287137802b6576cb0f406,1000000000032,b3bbdf2bc67a56a2b19c0ae14b77ea404b55b75d9e3794df548dec640707fb94,30000004107,50,2023-10-18T11:39:00.000000Z,2023-10-18T11:42:00.000000Z
2023-10-18T12:06:00.000000Z,2ff2d01f92ce2b1a85b4248f5e27ba560538c5d7ebe6fc010c84c5f0b8a96a73,1000000000032,8dc2e54b2bcdae6e73456c5ba04014966f7666438a7f6e57c12095df1294c3b0,30000002060,100,2023-10-18T12:03:00.000000Z,2023-10-18T12:06:00.000000Z
2023-10-18T13:21:00.000000Z,935cde5c0ede4e543c6db66b996ed132e0e3bdd22f400968868a7471ea537f56,1000000000032,2364dc0430d289d12f0204c829745ae69b5794750f5a4be5c2d9fbf931c4c8dc,30000003722,200,2023-10-18T13:18:00.000000Z,2023-10-18T13:21:00.000000Z
2023-10-18T14:57:00.000000Z,e9945be48142e8edcce8f4f3f9a253ee8be8480a314c2dc079091a706825e2d4,1000000000002,6ab445f73ac519d5b4247d03595ab811cfc6d50a91ddc52ebb70edef60e20708,30000003722,150,2023-10-18T14:54:00.000000Z,2023-10-18T14:57:00.000000Z
2023-10-18T15:18:00.000000Z,5dcb37beac285f9f9e4d27ea1ec5f4adfb442cde8bc0756a5c69a51362fb2f7e,1000000000032,31230e6191d1cc12e376b8f93918200ffddbf70f184f2ecf14169911f47e1a6c,30000000674,200,2023-10-18T15:15:00.000000Z,2023-10-18T15:18:00.000000Z
2023-10-18T16:33:00.000000Z,86450b9321abd27711c1fdbfb7a7822f4146aa7d8bcbf6ed09ee89a86629d6e8,1000000000002,5744cf37ede53dfae88d77d0e56265a830598285975cfc5bb13b06e3f0d3995e,30000002388,50,2023-10-18T16:30:00.000000Z,2023-10-18T16:33:00.000000Z
2023-10-18T16:39:00.000000Z,a9fcedd298db8489212cc7e0b231aa67f8925fb7c7f533f9c0f70d85d48429b1,1000000000055,e18fb244fe41a75ff1e9c7a403a3f885633ed3aaaee9d1981f2b3f323ddb90aa,30000000765,100,2023-10-18T16:36:00.000000Z,2023-10-18T16:39:00.000000Z
2023-10-18T17:06:00.000000Z,5b8c51f3ff11bca75ccd613c84d02e36be41f0f34ad36683de4fbffa9f6fb65f,1000000000031,7e4a26833f02492a5eae82e81693bf4ebe3a982d5a74eac059d5b520d775c3f4,30000004595,150,2023-10-18T17:03:00.000000Z,2023-10-18T17:06:00.000000Z
2023-10-18T17:42:00.000000Z,80383295f92ef17c9203de448e2f04878b68eea6784022633143af7186caf34b,1000000000002,b327651b3a0e069352d20fec5617d1574b3ca475250d84815add03861b6a0f8f,30000000765,50,2023-10-18T17:39:00.000000Z,2023-10-18T17:42:00.000000Z
2023-10-18T17:51:00.000000Z,db3e4c1c8e994874f7f5d6cfe5c01e759b1ef28161d647c0c485daf6b772be02,1000000000032,f7c29f69ea384523743e193260e1fb0be6f2b0a53b38b4b14259de682951979b,30000000765,100,2023-10-18T17:48:00.000000Z,2023-10-18T17:51:00.000000Z
2023-10-18T19:06:00.000000Z,c0f52a0c138013fdcd5fcb8b47aae7b578a37d29c3a0c9a6bbee99993b51276a,1000000000002,6f604f6586ae63afb13ccb344a6cdb9903016233ed00d91b66afb31ca792d466,30000000993,100,2023-10-18T19:03:00.000000Z,2023-10-18T19:06:00.000000Z
2023-10-18T19:48:00.000000Z,beae3fcabd977b2fe3c53b22ef6f9b39e7909ae2963fb6cab13996e6f1dda776,1000000000055,be192849d00a20e7890c2bd663802f4a11e09edb372d43c6e19141fefff7828d,30000002388,100,2023-10-18T19:45:00.000000Z,2023-10-18T19:48:00.000000Z
2023-10-18T20:15:00.000000Z,dd978f828b6ccff446d1d1c7a8a3902e98cb7255a744f704057da8d217463c12,1000000000032,741ad8622b6519c2b3b3eda6a141e21e3d80dbeb273ea3cb94791f02df733452,30000001006,50,2023-10-18T20:12:00.000000Z,2023-10-18T20:15:00.000000Z
2023-10-18T20:21:00.000000Z,5600e297b97b4b3f97fef02019ea4c52995e1ebeaa1c3ad0dfc22ed79825ba28,1000000000002,8073ed8469f0307d88a260ef8b5b188396c584ea0e3eddcfecd4ffdfe571f359,30000003754,200,2023-10-18T20:18:00.000000Z,2023-10-18T20:21:00.000000Z
2023-10-18T20:30:00.000000Z,11941c736ae62127b85e5105802773e16e3049aed05a2107b05fb1f4ed342161,1000000000031,d687488d00a1240db3e4080597fbaacc7cedf2768aabe2fbd218129465ef133c,30000000765,100,2023-10-18T20:27:00.000000Z,2023-10-18T20:30:00.000000Z
2023-10-18T20:54:00.000000Z,3ebb1767c976e3c5748db9072efc71bc532ffafe1acd2f107e042f2fe31dab10,1000000000055,343e6ccaa8ada8efcb86dc2f4c9375eadab0bde72c19f653d8345e4d50376d1e,30000001006,100,2023-10-18T20:51:00.000000Z,2023-10-18T20:54:00.000000Z
2023-10-18T21:18:00.000000Z,fa5d8a21545a5de841985950bf46762e02df3d4620815b2757c73615a8e95997,1000000000041,d3f4edc716f139ee02570ec3e712f967d1d91748fe35b3a1b0da7f158235af1c,30000003722,100,2023-10-18T21:15:00.000000Z,2023-10-18T21:18:00.000000Z
2023-10-18T21:24:00.000000Z,718d8cd9166b8d0b6ed4aeee1aab16217179a138a438d248aacdaba7418d6baf,1000000000032,331f66b7fa93a1f5eb6bddd04d5f86da11fe94d49c1b242a39a6688b36b2ba1b,30000004107,100,2023-10-18T21:21:00.000000Z,2023-10-18T21:24:00.000000Z
2023-10-18T21:57:00.000000Z,cf5b997396861a8c694baf7b23d05ff3f0581c8b6acd647aec27467c938f8259,1000000000069,fb15bc5874a0b94fa5d208669fb0423dd3dee890526080c96f282a783316abd7,30000002388,400,2023-10-18T21:54:00.000000Z,2023-10-18T21:57:00.000000Z
2023-10-18T22:00:00.000000Z,b8ecc947b25ae67cb68847369f4ae65280f6f133096ce86e3d6a67b8f4aae6f5,1000000000031,9223d4d6de4fb158f2f6a1a08d3e0fdfd5298d11f2dda22708f3fa97545092d4,30000002388,100,2023-10-18T21:57:00.000000Z,2023-10-18T22:00:00.000000Z
2023-10-18T23:33:00.000000Z,2deb15103b0b18d3e73c456a8b6347a4a72ee5eeb9f62206bdc36665990806f0,1000000000041,4a95171e319bb2a462a9d12c01cf0a2e09816c2c75eca0b56b999a2ca6ad53a9,30000001543,200,2023-10-18T23:30:00.000000Z,2023-10-18T23:33:00.000000Z
2023-10-19T00:03:00.000000Z,77b14048b79fd6d7da21f3b7f5ab291bb384531a5b60b947059f5c318cb5fe73,1000000000032,0c490f821f3f78444450b060e06dda0f80591a6de8d719927ea942dbd65c456c,30000002388,100,2023-10-19T00:00:00.000000Z,2023-10-19T00:03:00.000000Z
2023-10-19T00:42:00.000000Z,c24e61feeda535a617e9cc4696c8380b28ec5d08ab6a66e8aa469da8c6478a12,1000000000002,61fc3ce6eb4a5371eeacd9f8e1de39065880e175397749a0d53dc19ce74af7fb,30000001543,200,2023-10-19T00:39:00.000000Z,2023-10-19T00:42:00.000000Z
2023-10-19T02:45:00.000000Z,63e9675dd3d65890eeffce0fa575d0f92f8c2ff407196306300ca8b5dafe26fb,1000000000032,d4f3c12972e5d4acc41cfc5362c810c1ab8a2f34dc8ab23475d2289d133ed24e,30000004595,50,2023-10-19T02:42:00.000000Z,2023-10-19T02:45:00.000000Z
2023-10-19T03:09:00.000000Z,b9e213d34bf778f4a58719f77a64a719b38585f90434780e2c2149c94f0a5ddd,1000000000002,090220099214f2fb788d7cc8ecb38dfc9fb4973a78d6c075e0e84b09213bd30a,30000004595,100,2023-10-19T03:06:00.000000Z,2023-10-19T03:09:00.000000Z
2023-10-19T04:33:00.000000Z,f52e82d9f1ce7e1ea2a7ef46bf5503e031f0e632cef703e29c888637b1249acf,1000000000069,03c45cc42b18c4e66e148bef06fad0cff84b1cee6f145d276f14ad2ad3378458,30000001543,150,2023-10-19T04:30:00.000000Z,2023-10-19T04:33:00.000000Z
2023-10-19T05:18:00.000000Z,9ccc1613ac9900865ce1b4a10b16c2ccb30a508f8507bfc0f7310b3f37a792a6,1000000000002,0e66acd791c40308dad43521931e1a53f3a850a544dcf7e43391ff4e3b95f2ed,30000003743,100,2023-10-19T05:15:00.000000Z,2023-10-19T05:18:00.000000Z
2023-10-19T05:27:00.000000Z,3f399a51d183d7b3610d5ae16bfec30dcc35e4d99c3943d72944d86bfa97f6f0,1000000000055,db8e3fcbf246fc68f6d03b4c6667a57a00c5138e5a19a4b6d5c4219ad9636b46,30000004107,100,2023-10-19T05:24:00.000000Z,2023-10-19T05:27:00.000000Z
2023-10-19T06:18:00.000000Z,558a6808c30e41d7bc201458f839179d43edf8ec1f5b02d8cf2dae707b7985aa,1000000000002,c9fbda5e6d527a76c7d28535d3673bb8290be0df3d709e69cb2f580cd8e63448,30000000765,100,2023-10-19T06:15:00.000000Z,2023-10-19T06:18:00.000000Z
2023-10-19T08:21:00.000000Z,ecaa4039d6b2302c5af2af663a891e7a65132f165262daf853cbd3afecdcf1a0,1000000000002,30cda719f38a700c6018db7894470eed0bb78e122e60d09154a242bd6557b02b,30000002060,100,2023-10-19T08:18:00.000000Z,2023-10-19T08:21:00.000000Z
2023-10-19T08:57:00.000000Z,3f74fd55cdc300b15d75264c55415f185cf1f5573fe94369155aab5a0e703123,1000000000002,47089aa2505974880fd582827621e0de584a6b9032fc4244c7b74c301d6888d6,30000002388,100,2023-10-19T08:54:00.000000Z,2023-10-19T08:57:00.000000Z
2023-10-19T09:51:00.000000Z,dc3b4cb58eb4c809e5ad8a3fb66cc24ff2aa9e9c7df03154ae9cb33c85f52e13,1000000000031,ba5365f13e429efb558c19b816480d02cae4506da586717dd8c50c599f1f8141,30000001543,100,2023-10-19T09:48:00.000000Z,2023-10-19T09:51:00.000000Z
2023-10-19T10:09:00.000000Z,5bc24347280ac9762dfeb5aa852f2b000ffb211e14558f7f493be97416f59405,1000000000055,55d2b4a2968d1107ad4a8fd3531110ddd253a7c0ff3fbcad5d50f6aa5e1f159b,30000002060,100,2023-10-19T10:06:00.000000Z,2023-10-19T10:09:00.000000Z
2023-10-19T10:09:00.000000Z,5bc24347280ac9762dfeb5aa852f2b000ffb211e14558f7f493be97416f59405,1000000000069,c12d2e7df614cb328d2720d05aedd7b77c529eb0de12d411c5838a0d73780b2d,30000050184,400,2023-10-19T10:06:00.000000Z,2023-10-19T10:09:00.000000Z
2023-10-19T10:36:00.000000Z,fd316d774851aab7c8441572ce19baba068350b1fe4eeb26b706e00e15c70db6,1000000000069,939ecd848edc13762db889a7ef1ee3fdf9bd9636e568fc23bcbc846dbdb719f3,30000000674,100,2023-10-19T10:33:00.000000Z,2023-10-19T10:36:00.000000Z
2023-10-19T12:00:00.000000Z,ddfb43bcdbf813fde72c55352c9df188ce4f3682e5bd6bc16215ac4b05644e10,1000000000002,3df7ac8561b782e77729f11ae913b1d78c7dda9d4489150905637bea99f17e58,30000004107,100,2023-10-19T11:57:00.000000Z,2023-10-19T12:00:00.000000Z
2023-10-19T12:06:00.000000Z,37e386bcf571be2065b6b0927ff0a8646226d664cdb24b3eedaeb5d9afaa616e,1000000000032,8ef11797cf21409754b3b3ac1096f8e9647fc3b0ac36b5a87bcedc95346987fb,30000003743,200,2023-10-19T12:03:00.000000Z,2023-10-19T12:06:00.000000Z
2023-10-19T12:18:00.000000Z,9a170048ec0e95b829fd34e739c9a04c36ffaf017b63f8e71aeb36dfdc0c8db2,1000000000041,b4500673d6b8e3c51f5f25b6a251b048f5461f4320a4e6a452bcfc5df8f2e117,30000004595,100,2023-10-19T12:15:00.000000Z,2023-10-19T12:18:00.000000Z
2023-10-19T12:30:00.000000Z,04a348d61d9030e1c1647879e5069b53246e5239970c4e3583ceff8aca9390ea,1000000000041,388da486f55a0ebc3110eff541374f52f226dae14853df8149a962d57baa1b03,30000003754,200,2023-10-19T12:27:00.000000Z,2023-10-19T12:30:00.000000Z
2023-10-19T12:36:00.000000Z,3f0c4ba33c37eb1787f48ff7b55980abb0a194315b72cc159877c08387a6c71e,1000000000002,53d58714ee3bff5c1a263296295a70b5fc0bdef99b80e1a4edb3d0e35c83a23b,30000002891,100,2023-10-19T12:33:00.000000Z,2023-10-19T12:36:00.000000Z
2023-10-19T13:27:00.000000Z,a88043c2d0ce08e29d957e4160c9d604743182f45ec4eeee9357914d4da47086,1000000000002,cb53eb02105e332046adf6c3e82b61b54703c20aedca0370c57eedaf185ef5ea,30000001006,150,2023-10-19T13:24:00.000000Z,2023-10-19T13:27:00.000000Z
2023-10-19T13:45:00.000000Z,c9e76c8a36c83b919c3a09c99b2722331f1c87593dc5b26e21af9dc986dad34e,1000000000009,997de743c8a316d1db92fc48556c5c5e5c2cbc319c246eab99a78bed6ac136de,30000004107,100,2023-10-19T13:42:00.000000Z,2023-10-19T13:45:00.000000Z
2023-10-19T14:39:00.000000Z,c58466a89b27badad78b5cfa88d44ec2073ea4c28c1cfbe295e339424a087331,1000000000031,685e1cfee2d3aaf839eebf4e0528fc1ddea47182dfa7e6d94835c3402d071331,30000003722,50,2023-10-19T14:36:00.000000Z,2023-10-19T14:39:00.000000Z
2023-10-19T15:03:00.000000Z,8fcaf1220db1f172b05a3570705d5ca00eccac11cc45fab0895ddb244feb625d,1000000000031,49b3ff9fa8bbc46e71419b37e375042d3fa43892a5116468b0affa5113964a19,30000001006,100,2023-10-19T15:00:00.000000Z,2023-10-19T15:03:00.000000Z
2023-10-19T17:39:00.000000Z,74c170f52057ce3521cdcc962c7a1d9998e30bb348ee56275c9862f50c977de6,1000000000032,d0b8e96c9facf4da887a7d5d86155b0d03bfe22b1db0e6f64314dcdf9a7e5035,30000001006,100,2023-10-19T17:36:00.000000Z,2023-10-19T17:39:00.000000Z
2023-10-19T18:15:00.000000Z,f38d2784f5f987b114e1474c42b94bb3e4c8a76ec72ea11807b857da715e7477,1000000000032,ab6e6bcc420a473a88e90a27f3ad8da501864016184a60b9e1d06d106d7c25f1,30000000765,200,2023-10-19T18:12:00.000000Z,2023-10-19T18:15:00.000000Z
2023-10-19T18:27:00.000000Z,7409a2a3c2bbc42f42a0ab0f7aa37e3f9c0c3565b4406d08b786767ab272d908,1000000000055,cde7fdc61cf2dd9c8ef00e97a064810d6b15b265050c4ba2e6460fe548962678,30000001543,200,2023-10-19T18:24:00.000000Z,2023-10-19T18:27:00.000000Z
2023-10-19T18:30:00.000000Z,e41004a45a44a508594e1fd16b141e8f30df37358a72dc419c34848d5e9bb1ca,1000000000055,b7e1c7603f104bf76b826dc0861dfa42d9f57063e42c7a915f5d852db8853bbf,30000003754,200,2023-10-19T18:27:00.000000Z,2023-10-19T18:30:00.000000Z
2023-10-19T18:39:00.000000Z,0940b7371fc511bcf350b765af7bcdc53084c08e6b0e93cc4c41349c785bb833,1000000000009,64b811f377f4511640c9eb08b72d458aa8f0215838b43b332a1a21341369ceec,30000000674,100,2023-10-19T18:36:00.000000Z,2023-10-19T18:39:00.000000Z
2023-10-19T18:51:00.000000Z,326d734387b9b293e06d6184bda4d4ee3cbc84a461ea36ba6599bdb09b3bbd78,1000000000032,683a096a48b35e1f0032aacf8c3dddac5e035b957e85bb0c955b394cdbe7281d,30000004595,100,2023-10-19T18:48:00.000000Z,2023-10-19T18:51:00.000000Z
2023-10-19T19:24:00.000000Z,eb030b6cae6c8ea1ba5595b3fdd8d041a77c4e7e8c21bec3798a06d469688a88,1000000000069,f75891f8afbd7381c895f15fed541a4d30e3920590507a7ec320238391dfc530,30000004107,100,2023-10-19T19:21:00.000000Z,2023-10-19T19:24:00.000000Z
2023-10-19T19:27:00.000000Z,5bb5af330d5f534d4bb1350b2ecf772b9c8e85d0d5cd78be2dc20ba9b935ad33,1000000000041,2ccba71160b904983364500cebf09eda06822f590987d9e8b9fab821477280a9,30000004107,100,2023-10-19T19:24:00.000000Z,2023-10-19T19:27:00.000000Z
2023-10-19T19:48:00.000000Z,3e7d0ae5643f33f90526d1c9b7d66866391f600fc70757f1ea1e33863f33a621,1000000000031,a2fd29dae3ad01bcf7c690925d0ae9b0ef47278679ab93ba0654c5f726dfce27,30000050184,400,2023-10-19T19:45:00.000000Z,2023-10-19T19:48:00.000000Z
2023-10-19T20:15:00.000000Z,6e2d6f265cd0aba433c0b10401dc452dd5e5d98abcb670ea57294f1e9420ab22,1000000000041,7e85daccda2971f9477e2034b983f9c2271a724fb959c0ea3b004e9ef9ca05cb,30000000765,200,2023-10-19T20:12:00.000000Z,2023-10-19T20:15:00.000000Z
2023-10-19T20:21:00.000000Z,0d99b83e7243cd9d4a0845d99756363a1abe82e526ae0330ea493d59d10f9584,1000000000002,0382a09de6555bb1076bec73622016a7d5a6f058391096a103b3e2f82e6eed96,30000000993,100,2023-10-19T20:18:00.000000Z,2023-10-19T20:21:00.000000Z
2023-10-19T21:06:00.000000Z,9d06f9d4a8438e7aba4709deedece8a1fcca312b08f33095133a270b85ed1abd,1000000000055,084f00e02ac84ff032555d6d08c9c215db885a2325e76e1b8963720996d6f55e,30000000674,200,2023-10-19T21:03:00.000000Z,2023-10-19T21:06:00.000000Z
2023-10-19T21:09:00.000000Z,9ce4eeb1680e70bfdb016bca0f77194c3d8bcf4f1fdbcff125730461c4e63b3b,1000000000031,2280fc0eeb352d30aa7b595ee01088954276ce3f7fc020020ff31860b8e6e132,30000002060,100,2023-10-19T21:06:00.000000Z,2023-10-19T21:09:00.000000Z
2023-10-19T21:15:00.000000Z,797c370cf20bb4e8b10296039a8cf186bb67c0b97220647e8c98d13fa137b460,1000000000041,0c4a6d4fde29436416cd46ed29f65bb4da14f014e598ce771b1f54b52efbf871,30000001006,100,2023-10-19T21:12:00.000000Z,2023-10-19T21:15:00.000000Z
2023-10-19T21:57:00.000000Z,6696edee207523c17720dfe2dcf26fe8dcf3466160ef1caaf0666adf633cc4aa,1000000000031,98012dcd1cabce2cd401f0b9548df98c068a3902a0115608e4c5bb36bd399ac2,30000003722,200,2023-10-19T21:54:00.000000Z,2023-10-19T21:57:00.000000Z
2023-10-19T22:09:00.000000Z,31d9a896311e62add38cc3f091e11d415f6eefd507086a76b3c9ed0435601fe4,1000000000069,df943ca0c5070afaad0b5fa0082dda4d642203a85686c81b3a108c4b80bf0a2e,30000002891,150,2023-10-19T22:06:00.000000Z,2023-10-19T22:09:00.000000Z
2023-10-19T22:33:00.000000Z,28c8d410e52bac9ee8df0a95c89e84d6d6388aa92e51d13e18fb1ff7a5b94963,1000000000032,3d9a6e1d6545adafabebf0d6fc6ef868502c76c072007242da560219748633e5,30000002060,150,2023-10-19T22:30:00.000000Z,2023-10-19T22:33:00.000000Z
2023-10-19T22:36:00.000000Z,099a38b6fdf750c9152e581fb7281b8f59cd709f814a85be2a4091bc1c5b5049,1000000000041,d5b2f19f9a7423f86c790b6b44dc21677fd90f9005861d1a21796586e3fd5f36,30000002388,200,2023-10-19T22:33:00.000000Z,2023-10-19T22:36:00.000000Z
2023-10-19T23:57:00.000000Z,9b622f2eae7fca1e36b23c3b9acd7da45fdd613949ba60cf6a09cb39d125d45a,1000000000031,d9594875f7307b625e76b0cfbd3a865573857fdd50fedaf2f8e87dd405c7c7a2,30000000993,100,2023-10-19T23:54:00.000000Z,2023-10-19T23:57:00.000000Z
2023-10-20T03:21:00.000000Z,776ba39e2da819023cddb7be533b1758bde2de507d0cd1257c42b42d0a7b3327,1000000000069,bca76a9073b56da64b9f01f6df543d282869b0b5c94cfcddd53908a0963bf15d,30000003722,100,2023-10-20T03:18:00.000000Z,2023-10-20T03:21:00.000000Z
2023-10-20T03:21:00.000000Z,776ba39e2da819023cddb7be533b1758bde2de507d0cd1257c42b42d0a7b3327,1000000000002,33ec498526538acb4230f8b582f996681fbefa6603ededad0789cbf2d8135d4a,30000000674,50,2023-10-20T03:18:00.000000Z,2023-10-20T03:21:00.000000Z
2023-10-20T03:27:00.000000Z,46e6af66d37e944d51edf5a9efee47306eeab04bc2d4acf823af4be818429a20,1000000000055,f548a405b9659a03fa1d6822d352783314f02dae7f3c6b982a819f2565266f58,30000003743,100,2023-10-20T03:24:00.000000Z,2023-10-20T03:27:00.000000Z
2023-10-20T05:21:00.000000Z,8b6d84dac1a208ae3a80878a18e7db5691e055245186ca0e10ed4641d5913a6a,1000000000055,fd8ab883df6b71213e88f7dc17e9cc3e8ce5b18e606e544cf31873fb00f596ff,30000001006,400,2023-10-20T05:18:00.000000Z,2023-10-20T05:21:00.000000Z
2023-10-20T05:48:00.000000Z,5eebd395ec0474bb1e618b401afe5ca0c1feaeb04a219ca1aba92b2da9c813b3,1000000000031,3a46b1fab80e67d50518b82a111fb3be7d984a8691cebed93ac2bc801899bda3,30000002891,200,2023-10-20T05:45:00.000000Z,2023-10-20T05:48:00.000000Z
2023-10-20T09:27:00.000000Z,47dd6b37b9367d1175c4caac93908dead33d86020ad3327dca052c77981e865b,1000000000031,93771f013952f7e31ce444a534c4fc06f68bf04eb9cffc5a7a353e337c2cb1d3,30000004107,200,2023-10-20T09:24:00.000000Z,2023-10-20T09:27:00.000000Z
2023-10-20T09:57:00.000000Z,b41a5ff1b9ee659836da087abee97a0a416dd9ceb53a6ee4e37fcd33bc7ca359,1000000000002,26e258cdd5d07517a73afde9bf4ce89cde640793084b7782d673c763b66fe321,30000004595,150,2023-10-20T09:54:00.000000Z,2023-10-20T09:57:00.000000Z
2023-10-20T10:27:00.000000Z,197f5a5f2956ff2b008008a17d2f2009d27b05da62741b354fb4c7d5fca88958,1000000000055,865ee2312883e1305163c3d78de9863be86057dd87052c49ac1e30b7e325d858,30000000765,100,2023-10-20T10:24:00.000000Z,2023-10-20T10:27:00.000000Z
2023-10-20T11:09:00.000000Z,8bbf6c313aed063f270789cef9c4db044f819fb7f335e90df15c1b2784e43a53,1000000000002,b904507e5526db7686ca73b0cb89df2527f9ec7a3b9d1ef14118be4ab3c8261b,30000003743,100,2023-10-20T11:06:00.000000Z,2023-10-20T11:09:00.000000Z
2023-10-20T12:03:00.000000Z,07837175b15dd9876867466815c35239dcd92fdfec10dea560bbe7d692911403,1000000000032,b2cee5d9295a88a09ee7dd120e9466d866cd9da3c1cad69641a50c4c83414b20,30000050184,200,2023-10-20T12:00:00.000000Z,2023-10-20T12:03:00.000000Z
